id	split.inf.S	adv.inf.S	superlative.S	past.S	wh.question.S	stop.to	time	click	noun	nominalization	downtoner
H9Y	2	2	44	1515	22	1	112	0	2423	332	102
HA0	0	8	19	1950	20	1	70	0	3098	400	139
HA1	2	8	22	1977	9	0	132	0	2088	593	55
HA2	0	3	17	2345	26	0	99	1	2707	392	72
HA3	1	5	42	2587	13	1	98	2	2751	301	103
HA4	0	6	18	1858	13	0	67	0	2008	280	162
HA5	0	23	32	2056	32	0	127	0	2552	673	165
HA6	1	9	23	2402	75	0	110	1	2926	431	75
HA7	2	9	23	2926	20	4	121	1	3099	559	125
HA9	8	20	37	2241	27	4	110	0	2711	394	156
HAB	0	1	15	163	1	0	31	0	571	271	27
HAC	23	28	292	835	17	0	438	89	10115	3173	397
HAD	1	3	16	174	3	0	27	1	725	348	37
HAE	1	10	105	1636	14	0	145	0	4131	613	118
HAF	0	1	14	628	1	0	28	1	1204	182	31
HAJ	0	5	35	268	16	1	51	0	2172	1073	41
HAK	0	2	5	181	0	0	13	0	383	157	18
HAL	0	0	1	11	0	0	3	0	114	21	2
HAM	0	0	1	9	0	0	2	0	87	31	3
HAN	0	0	0	10	3	0	1	0	104	38	3
HAP	1	1	8	177	0	0	17	0	393	188	10
HAR	0	0	14	186	1	0	21	0	520	235	6
HAS	0	0	3	77	0	0	2	0	213	127	4
HAT	1	1	5	64	0	0	13	0	172	76	1
HAU	2	0	14	181	1	0	31	0	529	266	14
HAV	1	0	4	47	0	0	8	0	165	53	3
HAW	0	0	2	65	0	0	7	0	195	78	6
HAX	0	0	2	44	0	1	9	0	135	56	4
HAY	0	0	11	8	1	0	2	0	228	142	2
HB0	0	0	4	47	3	0	15	0	252	97	6
HB1	0	2	2	79	0	0	7	0	174	109	6
HB2	3	1	34	559	1	0	51	0	1326	650	24
HB3	0	3	4	204	0	0	37	0	1375	665	50
HB4	0	4	17	255	1	0	35	0	1424	756	59
HB5	0	0	17	54	0	0	41	0	1621	670	41
HB6	1	5	1	60	2	0	28	0	920	415	28
HB7	0	0	2	13	0	0	0	0	32	9	0
HB8	0	1	6	27	0	0	5	0	41	20	2
HB9	1	0	3	2	0	0	1	0	112	64	0
HBA	0	0	0	2	0	0	0	0	5	1	0
HBB	0	0	3	96	0	0	3	0	400	230	4
HBC	0	1	11	287	6	0	18	0	698	262	11
HBD	0	0	13	138	1	0	25	0	424	183	8
HBE	1	0	15	162	0	0	20	0	431	176	16
HBG	0	2	14	58	0	0	7	0	394	203	15
HBH	1	2	26	335	0	0	22	0	803	233	24
HBJ	2	2	25	317	1	0	25	1	751	245	20
HBK	0	4	28	406	6	1	33	2	1114	521	34
HBM	0	4	22	327	2	0	47	0	2508	1511	48
HBN	3	4	14	354	3	0	38	0	1063	728	31
HBP	2	2	16	112	7	0	39	0	2066	1053	12
HBR	0	3	15	201	0	0	16	0	461	278	13
HBS	0	0	2	23	0	0	10	0	274	156	2
HBT	0	0	1	6	0	0	2	0	135	64	5
HBU	0	1	8	14	0	0	4	0	161	88	3
HBV	0	0	3	4	0	0	4	0	114	82	1
HBW	0	0	2	4	0	0	2	0	108	63	4
HBX	0	0	0	12	0	0	2	0	160	74	1
HBY	0	0	0	1	0	0	0	0	22	4	0
HC0	1	0	4	23	0	0	2	0	206	123	9
HC1	0	9	22	271	3	0	37	0	851	493	50
HC2	1	2	22	295	1	0	54	0	908	468	45
HC3	2	1	19	134	1	0	21	0	753	388	20
HC4	2	2	18	198	6	0	36	0	875	391	35
HC5	3	1	12	298	0	0	13	0	555	320	7
HC6	0	0	4	77	1	0	3	0	177	88	7
HC7	0	0	4	86	0	0	2	0	146	68	7
HC8	0	0	4	106	1	0	10	0	191	62	8
HC9	0	0	0	61	0	0	5	0	106	67	2
HCA	0	1	4	143	1	0	14	0	221	109	10
HCB	0	0	3	56	6	0	5	0	190	127	12
HCC	0	1	7	66	1	0	27	0	372	204	9
HCD	2	0	5	52	3	0	13	0	282	126	5
HCE	0	0	4	131	3	0	30	0	526	226	10
HCG	0	0	14	79	0	0	5	0	247	185	5
HCH	0	4	14	110	2	0	20	0	398	146	16
HCJ	0	1	10	115	0	0	18	0	311	166	18
HCK	0	0	3	104	0	0	12	0	308	147	11
HCL	1	2	10	55	0	0	32	0	919	467	7
HCM	0	2	3	89	0	0	3	0	182	107	4
HCN	0	1	6	62	0	0	12	0	226	81	9
HCP	0	0	10	68	0	0	8	0	285	108	7
HCR	0	0	9	64	0	0	11	0	283	124	12
HCS	0	2	3	33	1	0	2	0	206	53	5
HCT	1	0	15	80	0	0	7	0	390	158	16
HCU	0	1	8	124	0	0	20	0	379	136	6
HCV	1	0	7	118	0	0	12	0	334	125	7
HCW	0	0	7	111	2	0	7	0	238	118	3
HCX	0	0	9	109	2	0	13	0	423	169	9
HCY	1	3	4	121	0	0	8	0	296	143	5
HD0	0	0	2	152	0	0	9	0	914	328	6
HD1	0	0	3	170	0	0	5	0	788	291	7
HD2	1	3	18	332	7	1	76	0	2751	1528	53
HD3	0	6	2	35	2	0	8	0	236	105	2
HD4	0	6	10	204	1	0	28	0	450	125	29
HD5	0	0	0	29	0	0	3	0	204	149	4
HD6	0	3	13	500	5	0	35	1	685	86	38
HD7	0	1	7	1465	5	1	80	1	2031	408	58
HD8	1	2	6	57	2	0	12	0	409	153	40
HD9	0	0	1	43	0	0	6	0	106	8	0
HDA	0	2	17	223	1	0	24	0	498	83	19
HDB	0	0	26	651	0	0	49	0	980	95	35
HDC	0	5	2	1387	17	0	62	0	1704	177	54
HDD	6	1	2	93	2	0	12	0	325	49	7
HDH	0	0	2	185	9	0	10	0	343	5	10
HDJ	0	1	4	219	2	0	18	0	220	31	10
HDK	0	1	1	149	0	0	10	0	212	21	6
HDL	1	0	1	296	5	0	42	0	320	61	11
HDM	0	1	6	307	1	0	43	0	340	110	14
HDN	1	1	6	65	0	0	16	0	295	133	9
HDP	2	1	6	47	2	0	15	0	309	160	16
HDS	0	0	0	1	0	0	1	0	41	22	0
HDT	0	1	12	156	7	0	21	0	589	253	13
HDU	2	1	12	102	6	0	30	0	587	282	22
HDV	0	1	1	74	12	0	13	0	471	39	17
HDW	0	0	1	50	14	0	13	0	470	35	10
HDX	2	0	2	69	10	0	12	0	339	51	9
HDY	1	1	6	83	1	0	6	0	341	80	6
HE0	0	0	1	48	1	0	5	0	226	59	9
HE1	1	1	5	86	9	0	10	0	323	63	9
HE2	3	0	5	167	6	0	14	0	310	73	10
HE3	1	0	3	253	9	1	7	0	333	65	9
HE4	0	0	1	36	1	0	10	0	240	68	3
HE5	0	0	5	79	2	0	13	0	243	75	13
HE6	2	0	13	68	1	0	14	0	222	64	9
HE7	0	0	4	65	2	0	6	0	244	101	6
HE8	0	0	1	258	1	0	5	0	389	18	9
HE9	0	0	2	322	1	0	13	0	438	28	3
HEA	0	0	4	128	1	0	12	0	167	3	1
HEC	0	0	0	125	5	0	11	0	143	10	5
HED	0	0	1	81	0	0	4	1	101	0	2
HEE	0	0	4	110	1	0	28	0	159	34	6
HEF	0	0	2	42	1	0	6	0	91	11	0
HEG	0	1	0	82	2	0	10	0	121	8	7
HEH	0	0	0	75	2	0	16	0	194	10	8
HEJ	0	0	0	3	2	0	3	0	32	6	3
HEK	0	0	0	12	1	0	1	0	25	2	0
HEL	0	1	1	283	6	0	9	0	307	7	18
HEM	0	0	16	352	7	0	13	0	472	14	8
HEN	2	1	10	281	2	0	28	1	454	31	13
HEP	5	2	11	95	2	0	17	1	679	371	17
HER	0	0	6	338	1	0	14	0	457	10	13
HES	0	0	1	265	3	0	25	0	325	19	14
HET	0	1	1	296	4	0	21	0	367	21	5
HEU	0	0	3	387	3	0	20	0	462	2	21
HEV	0	1	3	310	9	1	31	0	466	51	13
HEW	0	0	5	76	3	0	5	0	241	19	8
HEX	0	0	3	7	0	0	0	0	27	6	1
HEY	0	0	3	31	0	0	5	0	57	9	1
HF0	0	0	1	52	2	0	10	0	180	51	8
HF1	0	0	2	59	0	0	7	0	175	44	3
HF2	0	1	3	163	0	0	7	0	250	54	7
HF3	0	0	2	498	5	0	16	0	519	18	11
HGD	9	8	11	2942	24	2	143	0	3213	335	173
HGE	0	18	61	2734	27	1	101	0	3041	398	251
HGF	0	2	29	2122	12	0	82	2	2604	151	70
HGG	0	5	34	1346	24	0	72	0	1856	324	138
HGH	1	1	11	75	3	0	13	0	314	98	19
HGJ	0	7	17	1500	30	0	75	2	2239	351	79
HGK	2	7	19	2975	14	2	138	2	3167	369	166
HGL	3	3	14	495	5	1	70	0	2462	156	78
HGM	2	9	34	2121	47	0	114	3	2633	399	121
HGN	0	4	40	526	33	0	96	0	2905	348	97
HGP	2	6	39	293	21	0	28	0	2277	1289	90
HGR	16	8	75	348	0	0	52	0	2344	1285	72
HGS	0	5	33	2038	22	0	100	1	2671	490	127
HGT	5	4	39	3415	60	0	159	5	3490	457	141
HGU	0	3	13	520	9	1	72	0	2438	100	50
HGV	0	29	42	3742	49	0	86	3	4381	484	231
HGW	2	8	58	116	10	0	39	0	1734	398	55
HGX	0	2	24	365	0	0	63	0	1636	766	64
HGY	8	9	32	2447	20	2	78	0	2585	324	130
HH0	0	8	24	419	12	1	73	1	3178	318	79
HH1	1	16	38	4664	58	1	161	1	5083	679	354
HH2	2	6	41	197	4	0	71	0	1647	1135	89
HH3	7	43	340	4467	78	2	410	0	13606	4312	557
HH4	0	5	29	456	4	0	43	0	1599	902	97
HH5	0	5	39	2213	15	0	66	1	2504	190	52
HH6	0	6	59	94	0	0	36	1	2273	432	70
HH7	0	11	8	719	2	0	117	0	1910	935	125
HH8	1	7	33	2712	10	0	119	0	2848	382	142
HH9	0	2	12	2556	11	1	81	0	2549	132	132
HHA	0	15	30	2792	22	0	117	1	3200	447	167
HHB	1	15	26	2791	25	0	123	0	3318	547	187
HHC	0	5	22	1435	22	2	117	0	2156	218	81
HHD	0	0	2	39	0	0	9	0	134	42	2
HHE	0	1	2	94	0	0	9	0	206	70	2
HHF	0	0	2	138	1	0	14	0	278	86	13
HHG	0	1	3	120	0	0	11	0	250	70	7
HHH	0	1	6	98	0	0	13	0	225	75	7
HHJ	0	1	4	57	1	0	10	0	184	63	3
HHK	0	0	1	74	0	0	10	0	246	61	5
HHL	0	0	2	54	0	0	7	0	243	73	4
HHM	0	2	0	154	0	0	13	0	308	105	11
HHN	0	0	5	148	2	0	14	0	338	105	16
HHP	1	0	9	82	1	0	8	0	248	78	5
HHR	0	1	1	110	0	0	13	0	389	130	9
HHS	0	0	1	178	0	0	20	0	320	86	11
HHT	0	1	5	130	3	0	6	0	346	91	20
HHU	0	0	2	107	0	0	10	0	260	69	10
HHV	0	87	546	3658	258	0	638	0	19279	10389	588
HHW	1	54	286	3405	132	0	479	0	13114	6777	447
HHX	3	97	354	4654	116	0	675	0	17949	8962	645
HHY	3	7	25	572	2	0	79	0	5770	2105	37
HJ0	6	25	75	2172	9	0	146	0	18657	7319	125
HJ1	5	21	74	1984	25	0	134	0	18237	7190	100
HJ2	0	8	21	437	12	0	24	0	4151	1771	36
HJ3	6	23	203	4004	14	1	350	0	7869	1909	288
HJ4	16	27	285	4580	11	0	379	0	9493	2636	355
HJ5	6	22	73	188	17	0	146	0	6734	4099	146
HJ6	1	2	3	85	0	0	6	1	227	120	9
HJ7	0	10	21	369	1	0	63	0	1080	667	60
HJ8	0	6	7	37	0	0	18	0	652	381	12
HJ9	1	5	30	420	5	0	44	0	1625	835	41
HJA	1	4	31	251	3	0	82	0	3992	1649	35
HJB	0	1	5	65	1	0	10	0	365	122	6
HJC	0	1	4	1387	25	0	70	0	1877	118	70
HJD	0	10	12	2003	6	1	71	0	2330	428	105
HJE	1	5	19	475	4	1	61	0	1124	229	74
HJG	0	4	45	822	4	0	83	1	1617	349	71
HJH	1	5	16	2331	26	1	90	0	2577	256	82
HJJ	0	0	0	0	1	0	0	0	26	5	1
HJK	0	0	0	1	0	0	0	0	21	8	0
HJL	0	0	0	10	0	0	1	0	32	5	1
HJM	0	1	32	251	1	1	24	0	773	322	25
HJN	0	0	3	1	0	0	1	0	43	25	2
HJP	0	0	1	1	0	0	0	0	34	24	1
HJR	0	0	0	1	0	0	0	0	15	8	0
HJS	0	0	1	1	0	0	0	0	10	6	0
HJT	0	0	0	6	0	0	0	0	38	20	1
HJU	0	0	0	1	0	0	0	0	14	8	0
HJV	0	0	0	1	0	0	3	0	73	45	0
HJW	0	0	8	4	0	0	7	0	257	118	3
HJY	0	0	0	0	1	0	1	0	35	15	0
HK0	0	0	0	1	0	0	1	0	64	32	1
HK1	0	0	0	5	0	0	1	0	41	25	0
HK2	0	0	4	17	0	0	5	0	312	76	2
HK3	0	0	0	4	0	0	1	0	31	14	4
HK4	0	0	1	14	0	0	0	0	43	15	4
HK5	0	0	0	0	0	0	2	0	23	4	0
HK7	0	0	2	1	0	0	0	0	46	15	4
HK8	0	0	1	4	0	0	0	0	130	26	3
HK9	0	0	0	1	0	0	2	0	35	10	0
HKA	0	0	3	0	0	0	1	0	61	18	1
HKC	0	0	1	0	0	0	0	0	9	1	0
HKD	0	1	3	1	0	0	0	0	27	5	1
HKE	0	0	0	0	0	0	0	0	25	10	0
HKF	0	0	3	0	1	0	0	0	62	25	0
HKG	0	0	0	0	0	0	0	0	39	16	1
HKH	0	1	0	1	0	0	0	0	5	3	0
HKJ	0	0	0	0	0	0	0	0	4	1	0
HKK	0	0	0	0	0	0	0	0	11	6	0
HKL	0	0	0	2	0	0	0	0	67	14	2
HKM	0	0	0	0	0	0	0	0	57	11	0
HKN	0	0	0	1	0	0	0	0	7	4	0
HKP	0	16	36	1910	0	0	62	0	2832	1707	70
HKR	0	8	41	1900	0	0	81	0	2935	1758	66
HKS	0	13	39	1979	1	0	47	0	2877	1782	73
HKT	0	9	59	2488	0	0	63	0	3927	2216	98
HKU	1	15	50	2276	0	0	40	0	3743	2127	94
HKV	0	16	54	2510	0	0	76	0	3981	2328	115
HKW	0	5	32	1123	0	0	29	0	1514	952	38
HKX	0	13	50	2020	0	0	60	0	3031	1822	87
HKY	0	6	50	2109	0	0	65	0	2999	1809	93
HL0	0	19	49	2260	0	0	69	0	4147	2210	72
HL1	0	14	62	2082	0	0	60	0	3113	1837	68
HL2	0	5	21	1152	0	0	33	0	1596	994	31
HL3	0	11	42	1618	0	0	42	0	2251	1374	70
HL4	0	9	46	2884	0	0	61	0	5340	2852	97
HL5	0	7	37	1611	0	0	39	0	2234	1367	71
HL6	0	4	26	1632	0	0	35	0	2261	1404	56
HL7	0	9	80	3091	0	0	86	0	5474	3047	114
HL8	0	7	22	1632	0	0	54	0	2313	1452	59
HL9	0	6	38	1859	1	0	58	0	2536	1539	55
HLA	0	8	37	1704	0	0	45	0	2268	1357	55
HLB	0	15	70	3069	0	0	71	0	5039	2933	119
HLC	0	10	35	1704	0	0	42	0	2308	1485	52
HLD	0	10	84	3509	0	0	82	0	5722	3204	136
HLE	0	10	39	1747	0	0	41	0	2393	1550	41
HLF	0	10	36	1737	0	0	42	0	2411	1530	51
HLG	2	8	30	1769	0	0	39	0	2333	1512	61
HLH	0	7	34	1860	0	0	47	0	2474	1558	57
HLJ	0	8	43	1765	0	0	56	0	2478	1529	66
HLK	0	4	31	1790	0	0	35	0	2456	1508	61
HLL	0	6	33	1665	0	0	33	0	2259	1466	74
HLM	0	10	30	1658	0	0	36	0	2248	1479	52
HLN	1	8	39	1559	0	0	29	0	2075	1332	49
HLP	0	12	43	1670	0	0	36	0	2299	1409	50
HLR	0	8	42	1706	0	0	32	0	2364	1504	47
HLS	0	8	30	1478	0	0	26	0	2032	1299	43
HLT	0	4	23	1210	0	0	21	0	1692	1039	37
HLU	2	1	12	82	6	0	21	0	684	345	20
HLW	2	1	12	71	3	0	27	0	614	275	13
HLX	0	0	2	15	0	0	2	0	108	50	4
HLY	1	2	8	90	1	0	17	0	420	247	22
HM2	0	1	8	84	0	0	19	0	602	78	20
HM4	1	0	16	119	6	0	29	0	540	100	14
HM5	0	0	7	91	0	0	18	0	296	39	5
HM6	0	1	0	52	2	0	7	0	189	107	9
HM7	0	1	4	42	0	0	3	0	85	47	9
HMA	0	1	11	156	6	0	35	0	629	132	12
HMD	0	0	4	307	31	0	20	0	731	76	8
HMG	2	0	4	74	1	0	6	0	230	69	6
HMH	0	1	5	32	1	0	6	0	193	57	2
HMJ	0	0	5	24	1	0	0	0	95	38	3
HMK	0	0	0	1	0	0	0	0	31	14	1
HML	0	0	3	388	4	0	34	0	413	11	24
HMM	0	0	0	287	4	0	21	0	317	18	8
HMN	0	2	19	352	2	0	46	0	952	140	40
HMP	2	0	6	64	6	0	17	0	346	159	12
HNJ	0	3	10	2082	9	0	75	0	2391	313	90
HNK	0	16	29	1954	7	0	90	0	2161	419	78
HNL	0	0	28	70	7	0	66	0	1872	915	37
HNM	6	2	28	367	10	0	70	0	1735	1016	76
HNP	0	0	1	173	6	0	10	0	777	43	11
HNR	0	0	3	207	7	0	12	0	656	27	9
HNS	0	0	2	217	4	0	12	0	672	19	8
HNT	0	1	4	161	8	2	13	0	1032	42	8
HNU	0	0	6	210	11	0	12	0	1149	71	6
HNV	0	6	57	228	0	0	130	0	2305	1327	61
HNW	1	8	47	1057	5	0	95	0	2052	1035	116
HNX	0	0	5	270	1	0	11	0	841	42	13
HP0	0	6	45	2324	13	0	74	0	2533	340	118
HP1	0	0	2	198	8	0	16	0	917	37	12
HP2	0	14	47	1333	6	0	70	0	1577	1121	91
HP3	1	10	15	313	1	0	47	0	937	697	51
HP4	1	3	40	539	3	0	60	0	1634	809	38
HP5	0	0	4	170	0	0	10	0	607	337	14
HP6	4	8	34	670	2	0	74	0	1332	342	40
HP7	1	0	8	125	0	0	10	0	668	339	14
HP8	2	1	13	299	0	0	29	0	692	357	21
HP9	0	0	1	1	0	0	3	0	204	116	5
HPA	1	0	14	230	0	0	18	0	523	197	15
HPB	0	1	9	229	1	0	27	0	499	192	12
HPC	1	1	15	235	0	0	15	0	449	147	14
HPD	3	3	14	59	4	0	27	0	1612	906	15
HPE	1	0	1	30	0	0	4	0	144	82	6
HPF	0	1	6	90	0	0	15	0	924	542	9
HPG	1	4	33	619	9	0	39	0	1354	342	51
HPH	1	3	12	175	11	0	30	0	1315	485	19
HPJ	0	0	12	69	0	0	6	0	241	161	6
HPK	0	1	7	275	1	0	32	0	1438	517	19
HPL	1	2	8	77	0	0	44	0	1295	654	15
HPM	26	5	41	808	1	0	64	0	1880	1287	102
HPN	3	4	62	516	0	0	76	0	2057	1299	110
HPP	0	4	31	641	3	1	79	0	1840	711	91
HPR	0	0	6	347	1	0	27	0	394	37	13
HPS	0	1	5	356	0	0	19	0	438	153	12
HPT	0	5	29	1360	10	0	76	0	1770	636	95
HPU	0	13	17	419	1	0	26	0	1497	875	94
HPV	0	21	15	1370	2	0	63	0	1448	782	80
HPW	0	9	26	1543	0	0	79	0	1861	817	87
HPX	2	12	26	459	3	0	104	0	1613	1157	66
HPY	2	15	29	208	1	0	23	0	914	689	118
HR0	0	9	41	1337	1	0	96	0	1664	739	172
HR1	0	4	98	758	0	0	46	0	2246	542	101
HR3	0	3	40	154	2	0	63	0	1881	948	36
HR4	0	5	19	1506	18	1	90	1	2073	309	66
HR5	0	1	2	131	11	1	22	0	1126	82	17
HR7	0	0	23	2369	7	0	64	1	2798	272	66
HR8	1	2	11	2378	28	0	79	0	2464	299	94
HR9	0	3	17	2525	35	0	67	2	2576	235	67
HRA	0	4	28	3004	13	0	71	1	3131	230	84
HRB	0	13	72	1065	3	0	114	0	1404	557	134
HRC	0	2	25	1676	14	1	78	0	2082	204	86
HRD	4	5	55	237	6	0	106	1	2135	1115	87
HRE	0	6	31	1258	1	0	93	0	1524	732	63
HRF	0	9	32	1643	1	2	128	0	1951	412	89
HRG	0	3	26	78	0	0	94	0	1755	1207	67
HRH	0	3	39	59	8	0	103	0	1531	803	39
HRJ	0	7	41	1054	2	0	59	0	1421	749	92
HRK	4	4	30	112	1	0	37	0	2315	1338	62
HRL	0	2	3	104	14	1	12	1	1212	45	14
HRM	4	8	31	435	10	2	42	0	1978	1079	73
HRN	0	5	36	310	7	0	45	0	1252	688	68
HRP	2	7	15	270	7	0	35	0	1041	491	41
HRR	0	0	7	170	1	0	9	0	436	193	8
HRS	1	0	16	199	9	0	23	0	602	143	18
HRT	4	4	42	1047	5	0	112	0	2798	814	81
HRU	1	1	10	127	0	0	14	0	397	146	4
HRV	1	0	9	105	2	0	9	0	363	144	14
HRW	0	0	1	9	0	0	13	0	148	108	5
HRX	1	1	6	91	0	0	2	0	293	154	2
HRY	1	0	16	234	0	0	17	0	644	241	13
HS0	0	2	15	230	1	0	26	0	572	225	12
HS1	1	0	25	254	1	0	24	0	576	233	6
HS2	0	1	16	276	2	1	29	0	593	199	22
HS3	1	2	4	324	0	0	35	0	732	266	16
HS4	0	0	6	11	0	0	5	0	148	50	6
HS7	0	2	5	46	4	0	18	0	535	173	13
HS8	1	1	3	79	0	0	10	0	268	170	4
HS9	0	1	0	5	1	0	6	0	171	71	6
HSA	0	3	15	644	1	2	39	1	914	129	20
HSB	0	1	13	21	0	0	19	0	862	296	26
HSC	1	4	26	721	5	0	107	0	1819	951	64
HSD	0	4	48	116	5	0	23	0	2813	1190	65
HSE	0	3	24	52	2	0	78	0	1417	831	36
HSF	0	1	52	652	6	0	52	0	2130	774	97
HSG	0	4	31	435	1	1	28	0	771	264	42
HSH	0	0	17	24	2	0	19	0	304	98	6
HSJ	1	3	19	295	8	0	49	0	1271	236	46
HSK	0	1	17	78	1	0	13	0	598	103	20
HSL	8	7	28	500	6	0	50	0	1645	803	56
HSM	0	0	4	76	1	0	10	0	208	77	11
HSN	0	2	5	10	3	0	5	0	210	108	10
HSP	0	0	1	0	0	0	0	0	18	10	0
HSR	0	0	1	0	0	0	1	0	40	27	0
HSS	0	0	1	3	0	0	1	0	49	8	2
HST	0	0	4	10	0	0	6	0	141	90	6
HSU	0	0	0	5	1	0	0	0	30	20	1
HSW	0	0	0	3	0	0	1	0	28	6	2
HSX	0	0	0	1	0	0	0	0	27	10	0
HSY	0	0	10	3	0	0	3	0	160	63	5
HT0	0	0	1	0	0	0	1	0	15	3	0
HT1	0	0	2	0	0	0	1	0	32	5	0
HT2	0	0	2	0	0	0	1	0	27	3	0
HT3	0	0	1	1	0	0	3	0	33	13	1
HT4	0	1	0	2	0	0	5	0	296	98	3
HT5	0	0	1	1	0	0	0	0	46	16	0
HT6	0	0	2	8	0	0	1	0	127	34	3
HT7	0	0	0	2	0	0	1	0	45	4	2
HT8	0	0	0	0	0	0	0	0	27	5	2
HT9	0	0	0	3	0	0	0	0	32	11	0
HTA	0	0	0	2	0	0	1	0	43	10	2
HTC	0	1	11	195	1	0	18	0	588	263	14
HTD	0	5	31	43	0	0	23	0	2901	1655	35
HTE	0	3	49	57	1	0	53	0	2662	1501	61
HTF	0	4	27	362	1	0	14	0	1661	1191	64
HTG	0	3	29	1802	13	0	95	0	2808	398	85
HTH	1	0	16	2212	15	0	84	0	2320	106	68
HTJ	1	3	41	2214	9	0	82	1	2739	403	69
HTK	0	14	27	1226	0	0	72	0	1453	1092	64
HTL	0	3	27	2008	25	0	100	0	2314	212	73
HTM	0	7	20	2158	19	1	48	2	2533	189	106
HTN	0	6	14	1769	25	0	46	0	2324	146	62
HTP	2	12	43	378	3	0	39	0	1108	704	110
HTR	0	4	24	2473	15	2	123	0	2630	365	87
HTS	2	3	20	2359	26	0	85	1	2711	264	105
HTT	0	3	33	1860	24	1	92	2	2323	403	113
HTU	0	4	20	2264	33	0	103	2	3357	326	75
HTV	1	12	52	284	7	0	24	0	1641	955	77
HTW	0	1	20	1785	17	1	61	5	2523	290	84
HTX	0	4	12	2409	19	1	100	0	2836	387	116
HTY	0	3	11	3262	37	2	132	0	3336	363	63
HU0	0	5	19	2286	18	3	49	2	2475	201	50
HU1	1	3	19	338	1	0	38	0	918	423	38
HU2	5	5	91	4261	2	0	236	0	7456	3990	321
HU3	14	12	99	4562	0	0	264	1	7696	4398	301
HU4	6	7	77	3923	1	0	191	0	7302	4180	236
HU5	2	2	8	234	0	0	20	0	737	390	14
HU6	0	1	4	94	0	0	3	0	354	211	6
HU7	0	1	9	81	0	0	6	0	391	202	3
HU8	1	1	4	154	1	0	18	0	461	171	4
HU9	0	0	8	232	3	0	38	0	1118	374	22
HUA	0	1	3	900	3	0	19	0	1036	77	19
HUB	2	4	17	170	4	0	36	0	1039	357	54
HUC	0	3	6	112	8	0	26	0	581	239	18
HUD	2	0	8	111	3	0	17	0	630	292	16
HUE	2	2	13	104	5	0	20	0	656	292	10
HUF	0	2	12	38	3	0	6	0	209	104	11
HUG	0	0	0	11	5	0	1	0	77	8	0
HUH	0	0	7	124	1	0	13	0	283	83	13
HUJ	0	3	4	167	6	0	22	0	392	119	18
HUK	1	2	7	117	5	0	12	0	369	122	21
HUL	3	1	11	188	8	0	28	0	511	145	21
HUM	2	1	22	183	9	0	12	0	648	186	24
HUN	4	0	10	288	10	0	24	0	596	174	18
HUP	1	1	10	127	2	0	15	0	288	125	8
HUR	0	0	0	5	0	0	6	0	541	6	10
HUS	0	0	0	11	0	0	6	0	383	4	36
HUT	3	1	2	143	1	0	13	0	302	83	8
HUU	2	0	1	52	4	0	23	0	292	90	13
HUV	0	2	9	195	20	0	25	0	857	100	16
HUW	1	0	12	77	3	0	13	0	279	133	13
HUX	1	1	1	91	3	0	11	0	185	46	10
HUY	0	0	2	230	4	0	15	0	269	76	13
HV0	1	1	8	217	25	0	35	0	772	81	12
HV1	0	0	4	110	8	0	10	0	291	53	6
HV2	1	0	1	94	5	0	18	0	265	91	9
HV3	0	0	2	68	3	0	2	0	223	25	3
HV4	1	0	1	6	0	0	3	0	32	13	1
HV5	0	0	0	80	0	0	3	0	173	26	3
HV6	0	0	1	167	3	0	19	0	200	6	7
HV7	0	0	0	20	0	0	5	0	60	3	0
HV8	0	0	0	21	0	0	0	0	40	1	0
HV9	0	1	5	52	0	0	8	0	69	17	6
HVA	0	0	0	17	0	0	0	0	42	2	0
HVB	0	0	9	46	1	0	2	0	108	4	2
HVC	1	0	0	87	9	0	9	0	353	76	13
HVD	2	0	3	96	1	0	14	0	225	39	3
HVE	0	0	2	47	5	0	9	0	180	25	3
HVF	2	5	13	147	0	0	26	0	935	465	30
HVG	3	1	11	101	2	0	18	0	633	316	18
HVH	0	6	15	140	2	0	17	0	979	513	24
HVJ	1	3	8	137	3	0	18	0	405	259	29
HVK	0	2	10	112	2	0	18	0	366	260	28
HW8	1	3	27	2013	20	0	102	3	2505	203	92
HW9	2	4	12	209	13	0	38	0	1630	744	33
HWA	1	8	22	2077	19	0	75	2	2694	353	124
HWB	0	2	100	931	0	0	71	0	2141	597	93
HWC	0	6	20	1551	12	4	85	2	1826	155	104
HWD	2	2	66	1284	2	0	97	0	1647	692	147
HWE	0	3	11	1109	17	0	83	0	1704	120	81
HWF	31	18	165	556	0	0	481	0	14105	5302	528
HWG	0	2	65	950	1	0	55	0	1213	672	102
HWH	2	6	34	155	2	0	23	0	1960	1256	57
HWK	0	6	36	1289	0	0	37	0	1534	740	107
HWL	1	2	21	1928	17	0	75	1	2438	236	86
HWM	0	12	35	1660	11	0	109	1	2169	370	159
HWN	3	2	19	2239	18	2	82	0	3275	278	53
HWP	0	2	11	2073	14	1	95	0	2549	339	82
HWS	13	10	77	4057	3	0	225	0	7626	4350	220
HWT	1	2	25	1340	5	0	67	0	2572	1388	111
HWU	0	3	30	973	5	0	39	0	2177	1129	92
HWV	0	8	40	854	6	0	46	0	2041	1111	76
HWW	0	4	28	643	1	0	46	0	2044	1135	71
HWX	10	3	60	449	10	0	90	0	2244	399	74
HWY	0	0	5	14	0	0	6	0	499	311	3
HX0	0	3	6	168	1	0	25	0	951	525	5
