CONCEPT	CLASS6	CLASS3	CLASS2	FEATURE	TYPE
cow	groundAnimal	animal	natural	is_large	quality
cow	groundAnimal	animal	natural	is_large	quality
cow	groundAnimal	animal	natural	is_large	quality
cow	groundAnimal	animal	natural	is_large	quality
cow	groundAnimal	animal	natural	is_large	quality
cow	groundAnimal	animal	natural	is_large	quality
cow	groundAnimal	animal	natural	is_large	quality
cow	groundAnimal	animal	natural	is_large	quality
cow	groundAnimal	animal	natural	is_large	quality
cow	groundAnimal	animal	natural	is_large	quality
cow	groundAnimal	animal	natural	is_large	quality
cow	groundAnimal	animal	natural	is_large	quality
cow	groundAnimal	animal	natural	is_smelly	quality
cow	groundAnimal	animal	natural	is_smelly	quality
cow	groundAnimal	animal	natural	is_smelly	quality
cow	groundAnimal	animal	natural	is_smelly	quality
cow	groundAnimal	animal	natural	is_smelly	quality
cow	groundAnimal	animal	natural	is_white	quality
cow	groundAnimal	animal	natural	is_white	quality
cow	groundAnimal	animal	natural	is_white	quality
cow	groundAnimal	animal	natural	is_white	quality
cow	groundAnimal	animal	natural	is_white	quality
cow	groundAnimal	animal	natural	is_white	quality
cow	groundAnimal	animal	natural	is_white	quality
cow	groundAnimal	animal	natural	is_white	quality
cow	groundAnimal	animal	natural	is_white	quality
cow	groundAnimal	animal	natural	is_white	quality
cow	groundAnimal	animal	natural	is_white	quality
cow	groundAnimal	animal	natural	lives_on_farms	context
cow	groundAnimal	animal	natural	lives_on_farms	context
cow	groundAnimal	animal	natural	lives_on_farms	context
cow	groundAnimal	animal	natural	lives_on_farms	context
cow	groundAnimal	animal	natural	lives_on_farms	context
cow	groundAnimal	animal	natural	lives_on_farms	context
cow	groundAnimal	animal	natural	lives_on_farms	context
cow	groundAnimal	animal	natural	lives_on_farms	context
cow	groundAnimal	animal	natural	used_for_producing_milk	function
cow	groundAnimal	animal	natural	used_for_producing_milk	function
cow	groundAnimal	animal	natural	used_for_producing_milk	function
cow	groundAnimal	animal	natural	used_for_producing_milk	function
cow	groundAnimal	animal	natural	used_for_producing_milk	function
cow	groundAnimal	animal	natural	used_for_producing_milk	function
cow	groundAnimal	animal	natural	used_for_producing_milk	function
cup	tool	artifact	manMade	a_dish	category
cup	tool	artifact	manMade	a_dish	category
cup	tool	artifact	manMade	a_dish	category
cup	tool	artifact	manMade	a_dish	category
cup	tool	artifact	manMade	a_dish	category
cup	tool	artifact	manMade	a_dish	category
cup	tool	artifact	manMade	a_mug	related
cup	tool	artifact	manMade	a_mug	related
cup	tool	artifact	manMade	a_mug	related
cup	tool	artifact	manMade	a_mug	related
cup	tool	artifact	manMade	a_mug	related
cup	tool	artifact	manMade	different_colours	quality
cup	tool	artifact	manMade	different_colours	quality
cup	tool	artifact	manMade	different_colours	quality
cup	tool	artifact	manMade	different_colours	quality
cup	tool	artifact	manMade	different_colours	quality
cup	tool	artifact	manMade	different_shapes	quality
cup	tool	artifact	manMade	different_shapes	quality
cup	tool	artifact	manMade	different_shapes	quality
cup	tool	artifact	manMade	different_shapes	quality
cup	tool	artifact	manMade	different_shapes	quality
cup	tool	artifact	manMade	different_shapes	quality
cup	tool	artifact	manMade	found_in_kitchens	context
cup	tool	artifact	manMade	found_in_kitchens	context
cup	tool	artifact	manMade	found_in_kitchens	context
cup	tool	artifact	manMade	found_in_kitchens	context
cup	tool	artifact	manMade	found_in_kitchens	context
cup	tool	artifact	manMade	found_in_kitchens	context
cup	tool	artifact	manMade	found_in_kitchens	context
cup	tool	artifact	manMade	has_a_handle	part
cup	tool	artifact	manMade	has_a_handle	part
cup	tool	artifact	manMade	has_a_handle	part
cup	tool	artifact	manMade	has_a_handle	part
cup	tool	artifact	manMade	has_a_handle	part
cup	tool	artifact	manMade	has_a_handle	part
cup	tool	artifact	manMade	has_a_handle	part
cup	tool	artifact	manMade	has_a_handle	part
cup	tool	artifact	manMade	has_a_handle	part
cup	tool	artifact	manMade	has_a_handle	part
cup	tool	artifact	manMade	has_a_handle	part
cup	tool	artifact	manMade	has_a_handle	part
cup	tool	artifact	manMade	has_a_handle	part
cup	tool	artifact	manMade	has_a_handle	part
cup	tool	artifact	manMade	has_a_handle	part
cup	tool	artifact	manMade	has_a_handle	part
cup	tool	artifact	manMade	has_a_handle	part
cup	tool	artifact	manMade	has_a_handle	part
cup	tool	artifact	manMade	has_patterns	quality
cup	tool	artifact	manMade	has_patterns	quality
cup	tool	artifact	manMade	has_patterns	quality
cup	tool	artifact	manMade	has_patterns	quality
cup	tool	artifact	manMade	has_patterns	quality
cup	tool	artifact	manMade	made_of_ceramic	part
cup	tool	artifact	manMade	made_of_ceramic	part
cup	tool	artifact	manMade	made_of_ceramic	part
cup	tool	artifact	manMade	made_of_ceramic	part
cup	tool	artifact	manMade	made_of_ceramic	part
cup	tool	artifact	manMade	made_of_ceramic	part
cup	tool	artifact	manMade	made_of_ceramic	part
cup	tool	artifact	manMade	made_of_china	part
cup	tool	artifact	manMade	made_of_china	part
cup	tool	artifact	manMade	made_of_china	part
cup	tool	artifact	manMade	made_of_china	part
cup	tool	artifact	manMade	made_of_china	part
cup	tool	artifact	manMade	made_of_china	part
cup	tool	artifact	manMade	made_of_china	part
cup	tool	artifact	manMade	made_of_china	part
cup	tool	artifact	manMade	made_of_china	part
cup	tool	artifact	manMade	made_of_glass	part
cup	tool	artifact	manMade	made_of_glass	part
cup	tool	artifact	manMade	made_of_glass	part
cup	tool	artifact	manMade	made_of_glass	part
cup	tool	artifact	manMade	made_of_glass	part
cup	tool	artifact	manMade	made_of_glass	part
cup	tool	artifact	manMade	made_of_glass	part
cup	tool	artifact	manMade	made_of_glass	part
cup	tool	artifact	manMade	made_of_glass	part
cup	tool	artifact	manMade	made_of_glass	part
cup	tool	artifact	manMade	made_of_plastic	part
cup	tool	artifact	manMade	made_of_plastic	part
cup	tool	artifact	manMade	made_of_plastic	part
cup	tool	artifact	manMade	made_of_plastic	part
cup	tool	artifact	manMade	made_of_plastic	part
cup	tool	artifact	manMade	made_of_plastic	part
cup	tool	artifact	manMade	made_of_plastic	part
cup	tool	artifact	manMade	made_of_plastic	part
cup	tool	artifact	manMade	made_of_plastic	part
cup	tool	artifact	manMade	made_of_porcelain	part
cup	tool	artifact	manMade	made_of_porcelain	part
cup	tool	artifact	manMade	made_of_porcelain	part
cup	tool	artifact	manMade	made_of_porcelain	part
cup	tool	artifact	manMade	made_of_porcelain	part
cup	tool	artifact	manMade	made_of_porcelain	part
cup	tool	artifact	manMade	made_of_porcelain	part
cup	tool	artifact	manMade	made_of_porcelain	part
cup	tool	artifact	manMade	made_of_porcelain	part
cup	tool	artifact	manMade	part_of_a_set_of_dishes	category
cup	tool	artifact	manMade	part_of_a_set_of_dishes	category
cup	tool	artifact	manMade	part_of_a_set_of_dishes	category
cup	tool	artifact	manMade	part_of_a_set_of_dishes	category
cup	tool	artifact	manMade	part_of_a_set_of_dishes	category
cup	tool	artifact	manMade	part_of_a_set_of_dishes	category
cup	tool	artifact	manMade	used_for_baking	function
cup	tool	artifact	manMade	used_for_baking	function
cup	tool	artifact	manMade	used_for_baking	function
cup	tool	artifact	manMade	used_for_baking	function
cup	tool	artifact	manMade	used_for_baking	function
cup	tool	artifact	manMade	used_for_coffee	function
cup	tool	artifact	manMade	used_for_coffee	function
cup	tool	artifact	manMade	used_for_coffee	function
cup	tool	artifact	manMade	used_for_coffee	function
cup	tool	artifact	manMade	used_for_coffee	function
cup	tool	artifact	manMade	used_for_coffee	function
cup	tool	artifact	manMade	used_for_coffee	function
cup	tool	artifact	manMade	used_for_coffee	function
cup	tool	artifact	manMade	used_for_coffee	function
cup	tool	artifact	manMade	used_for_coffee	function
cup	tool	artifact	manMade	used_for_coffee	function
cup	tool	artifact	manMade	used_for_coffee	function
cup	tool	artifact	manMade	used_for_coffee	function
cup	tool	artifact	manMade	used_for_coffee	function
cup	tool	artifact	manMade	used_for_coffee	function
cup	tool	artifact	manMade	used_for_drinking	function
cup	tool	artifact	manMade	used_for_drinking	function
cup	tool	artifact	manMade	used_for_drinking	function
cup	tool	artifact	manMade	used_for_drinking	function
cup	tool	artifact	manMade	used_for_drinking	function
cup	tool	artifact	manMade	used_for_drinking	function
cup	tool	artifact	manMade	used_for_drinking	function
cup	tool	artifact	manMade	used_for_drinking	function
cup	tool	artifact	manMade	used_for_drinking	function
cup	tool	artifact	manMade	used_for_drinking	function
cup	tool	artifact	manMade	used_for_drinking	function
cup	tool	artifact	manMade	used_for_drinking	function
cup	tool	artifact	manMade	used_for_drinking	function
cup	tool	artifact	manMade	used_for_drinking	function
cup	tool	artifact	manMade	used_for_drinking	function
cup	tool	artifact	manMade	used_for_drinking	function
cup	tool	artifact	manMade	used_for_drinking	function
cup	tool	artifact	manMade	used_for_drinking	function
cup	tool	artifact	manMade	used_for_drinking	function
cup	tool	artifact	manMade	used_for_drinking	function
cup	tool	artifact	manMade	used_for_drinking	function
cup	tool	artifact	manMade	used_for_drinking	function
cup	tool	artifact	manMade	used_for_holding_liquids	function
cup	tool	artifact	manMade	used_for_holding_liquids	function
cup	tool	artifact	manMade	used_for_holding_liquids	function
cup	tool	artifact	manMade	used_for_holding_liquids	function
cup	tool	artifact	manMade	used_for_holding_liquids	function
cup	tool	artifact	manMade	used_for_holding_liquids	function
cup	tool	artifact	manMade	used_for_holding_liquids	function
cup	tool	artifact	manMade	used_for_holding_liquids	function
cup	tool	artifact	manMade	used_for_holding_liquids	function
cup	tool	artifact	manMade	used_for_holding_liquids	function
cup	tool	artifact	manMade	used_for_holding_liquids	function
cup	tool	artifact	manMade	used_for_holding_liquids	function
cup	tool	artifact	manMade	used_for_holding_liquids	function
cup	tool	artifact	manMade	used_for_holding_liquids	function
cup	tool	artifact	manMade	used_for_measuring	function
cup	tool	artifact	manMade	used_for_measuring	function
cup	tool	artifact	manMade	used_for_measuring	function
cup	tool	artifact	manMade	used_for_measuring	function
cup	tool	artifact	manMade	used_for_measuring	function
cup	tool	artifact	manMade	used_for_measuring	function
cup	tool	artifact	manMade	used_for_measuring	function
cup	tool	artifact	manMade	used_for_measuring	function
cup	tool	artifact	manMade	used_for_measuring	function
cup	tool	artifact	manMade	used_for_measuring	function
cup	tool	artifact	manMade	used_for_tea	function
cup	tool	artifact	manMade	used_for_tea	function
cup	tool	artifact	manMade	used_for_tea	function
cup	tool	artifact	manMade	used_for_tea	function
cup	tool	artifact	manMade	used_for_tea	function
cup	tool	artifact	manMade	used_for_tea	function
cup	tool	artifact	manMade	used_for_tea	function
cup	tool	artifact	manMade	used_for_tea	function
cup	tool	artifact	manMade	used_for_tea	function
cup	tool	artifact	manMade	used_for_tea	function
cup	tool	artifact	manMade	used_for_tea	function
cup	tool	artifact	manMade	used_for_tea	function
cup	tool	artifact	manMade	used_for_tea	function
cup	tool	artifact	manMade	used_with_saucers	related
cup	tool	artifact	manMade	used_with_saucers	related
cup	tool	artifact	manMade	used_with_saucers	related
cup	tool	artifact	manMade	used_with_saucers	related
cup	tool	artifact	manMade	used_with_saucers	related
cup	tool	artifact	manMade	used_with_saucers	related
cup	tool	artifact	manMade	used_with_saucers	related
cup	tool	artifact	manMade	used_with_saucers	related
cup	tool	artifact	manMade	used_with_saucers	related
cup	tool	artifact	manMade	used_with_saucers	related
dog	groundAnimal	animal	natural	a_carnivore	category
dog	groundAnimal	animal	natural	a_carnivore	category
dog	groundAnimal	animal	natural	a_carnivore	category
dog	groundAnimal	animal	natural	a_carnivore	category
dog	groundAnimal	animal	natural	a_carnivore	category
dog	groundAnimal	animal	natural	a_mammal	category
dog	groundAnimal	animal	natural	a_mammal	category
dog	groundAnimal	animal	natural	a_mammal	category
dog	groundAnimal	animal	natural	a_mammal	category
dog	groundAnimal	animal	natural	a_mammal	category
dog	groundAnimal	animal	natural	a_mammal	category
dog	groundAnimal	animal	natural	a_pet	category
dog	groundAnimal	animal	natural	a_pet	category
dog	groundAnimal	animal	natural	a_pet	category
dog	groundAnimal	animal	natural	a_pet	category
dog	groundAnimal	animal	natural	a_pet	category
dog	groundAnimal	animal	natural	a_pet	category
dog	groundAnimal	animal	natural	a_pet	category
dog	groundAnimal	animal	natural	a_pet	category
dog	groundAnimal	animal	natural	a_pet	category
dog	groundAnimal	animal	natural	a_pet	category
dog	groundAnimal	animal	natural	a_pet	category
dog	groundAnimal	animal	natural	a_pet	category
dog	groundAnimal	animal	natural	an_animal	category
dog	groundAnimal	animal	natural	an_animal	category
dog	groundAnimal	animal	natural	an_animal	category
dog	groundAnimal	animal	natural	an_animal	category
dog	groundAnimal	animal	natural	an_animal	category
dog	groundAnimal	animal	natural	an_animal	category
dog	groundAnimal	animal	natural	an_animal	category
dog	groundAnimal	animal	natural	an_animal	category
dog	groundAnimal	animal	natural	an_animal	category
dog	groundAnimal	animal	natural	an_animal	category
dog	groundAnimal	animal	natural	an_animal	category
dog	groundAnimal	animal	natural	an_animal	category
dog	groundAnimal	animal	natural	an_animal	category
dog	groundAnimal	animal	natural	an_animal	category
dog	groundAnimal	animal	natural	an_animal	category
dog	groundAnimal	animal	natural	an_animal	category
dog	groundAnimal	animal	natural	barks	behaviour
dog	groundAnimal	animal	natural	barks	behaviour
dog	groundAnimal	animal	natural	barks	behaviour
dog	groundAnimal	animal	natural	barks	behaviour
dog	groundAnimal	animal	natural	barks	behaviour
dog	groundAnimal	animal	natural	barks	behaviour
dog	groundAnimal	animal	natural	barks	behaviour
dog	groundAnimal	animal	natural	barks	behaviour
dog	groundAnimal	animal	natural	barks	behaviour
dog	groundAnimal	animal	natural	barks	behaviour
dog	groundAnimal	animal	natural	barks	behaviour
dog	groundAnimal	animal	natural	barks	behaviour
dog	groundAnimal	animal	natural	barks	behaviour
dog	groundAnimal	animal	natural	barks	behaviour
dog	groundAnimal	animal	natural	barks	behaviour
dog	groundAnimal	animal	natural	barks	behaviour
dog	groundAnimal	animal	natural	barks	behaviour
dog	groundAnimal	animal	natural	barks	behaviour
dog	groundAnimal	animal	natural	barks	behaviour
dog	groundAnimal	animal	natural	barks	behaviour
dog	groundAnimal	animal	natural	barks	behaviour
dog	groundAnimal	animal	natural	chases	behaviour
dog	groundAnimal	animal	natural	chases	behaviour
dog	groundAnimal	animal	natural	chases	behaviour
dog	groundAnimal	animal	natural	chases	behaviour
dog	groundAnimal	animal	natural	chases	behaviour
dog	groundAnimal	animal	natural	chases	behaviour
dog	groundAnimal	animal	natural	chases_cats	behaviour
dog	groundAnimal	animal	natural	chases_cats	behaviour
dog	groundAnimal	animal	natural	chases_cats	behaviour
dog	groundAnimal	animal	natural	chases_cats	behaviour
dog	groundAnimal	animal	natural	chases_cats	behaviour
dog	groundAnimal	animal	natural	chases_cats	behaviour
dog	groundAnimal	animal	natural	has_4_legs	part
dog	groundAnimal	animal	natural	has_4_legs	part
dog	groundAnimal	animal	natural	has_4_legs	part
dog	groundAnimal	animal	natural	has_4_legs	part
dog	groundAnimal	animal	natural	has_4_legs	part
dog	groundAnimal	animal	natural	has_4_legs	part
dog	groundAnimal	animal	natural	has_4_legs	part
